OrganizationName;FriendlyName;Thumbprint;SHA-256 Thumbprint;Status;Last Modified on Release Date;
U.S. Federal Public Key Infrastructure (US FPKI);U.S Government Common Policy;905F942FD9F28F679B378180FD4F846347F645C1;894EBC0B23DA2A50C0186B7F8F25EF1F6B2935AF32A94584EF80AAF877A3A06E;Active;03/01/2017;
Visa;Visa eCommerce Root;70179B868C00A4FA609152223F9F3E32BDE00562;69FAC9BD55FB0AC78D53BBEE5CF1D597989FD0AAAB20A25151BDF1733EE7D122;Active;;
Visa;Visa Information Delivery Root CA;5A4D0E8B5FDCFDF64E7299A36C060DB222CA78E4;C57A3ACBE8C06BA1988A83485BF326F2448775379849DE01CA43571AF357E74B;Active;;
Web.com;Network Solutions;71899A67BF33AF31BEFDC071F8F733B183856332;001686CD181F83A1B1217D305B365C41E3470A78A1D37B134A98CD547B92DAB3;Active;02.10.2018;
Web.com;Network Solutions ECC Certificate Authority;80F95B741C38399495C34F20C23E7336314D3C6B;2193CFEA381211A1AEAA2DE984E630643A87160B1208118145EAFB8E1BC69958;Active;02.10.2018;
Web.com;Network Solutions RSA Certificate Authority;8E928C0FC27BB7ABA34E6BC0CA1250CB57B60F84;DDBF149733BC2BF8A09D7F012B01A6DEA11D7BAE26713783EF6407A2495BF189;Active;02.10.2018;
WISeKey;OISTE WISeKey Global Root GC CA;E011845E34DEBE8881B99CF61626D1961FC3B931;8560F91C3624DABA9570B5FEA0DBE36FF11A8323BE9486854FB3F34A5571198D;Active;28.11.2017;
WISeKey;OISTE WISeKey Global Root GA CA;5922A1E15AEA163521F898396A4646B0441B0FA9;41C923866AB4CAD6B7AD578081582E020797A6CBDF4FFF78CE8396B38937D7F5;Active;;
WISeKey;OISTE WISeKey Global Root GB CA;0FF9407618D3D76A4B98F0A8359E0CFD27ACCCED;6B9C08E86EB0F767CFAD65CD98B62149E5494A67F5845E7BD1ED019F27B86BD6;Active;;
WoSign CA Limited;WoSign 1999;6A174570A916FBE84453EED3D070A1D8DA442829;7D8CE822222B90C0B14342C7A8145D1F24351F4D1A1FE0EDFD312EE73FB00149;Disable;16.11.2016;
WoSign CA Limited;WoSign;B94294BF91EA8FB64BE61097C7FB001359B676CB;4B22D5A6AEC99F3CDB79AA5EC06838479CD5ECBA7164F7F22DC1D65F63D85708;NotBefore;26.09.2017;
WoSign CA Limited;WoSign China;1632478D89F9213A92008563F5A4A7D312408AD6;D6F034BD94AA233F0297ECA4245B283973E447AA590F310C77F48FDF83112254;NotBefore;26.09.2017;
WoSign CA Limited;WoSign ECC;D27AD2BEED94C0A13CC72521EA5D71BE8119F32B;8B45DA1C06F791EB0CABF26BE588F5FB23165C2E614BF885562D0DCE50B29B02;NotBefore;26.09.2017;
WoSign CA Limited;WoSign G2;FBEDDC9065B7272037BC550C9C56DEBBF27894E1;D487A56F83B07482E85E963394C1ECC2C9E51D0903EE946B02C301581ED99E16;NotBefore;26.09.2017;
